3726,423,1711,86,78,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,140,173833,30,1,NULL,NULL,NULL,0,1,1,549
3727,423,1711,86,79,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,150,173843,60,1,NULL,NULL,NULL,0,1,1,549
3728,423,1711,86,80,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,160,173728,60,1,NULL,NULL,NULL,0,1,1,549
3729,423,1711,86,81,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,170,173827,40,1,NULL,NULL,NULL,0,1,1,549
3730,423,1711,86,82,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,180,173828,40,1,NULL,NULL,NULL,0,1,1,549
3731,423,1711,86,83,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,190,173837,30,1,NULL,NULL,NULL,0,1,1,549
3732,423,1711,86,84,2017-11-04,10,1R11,2017-11-13,17:40:00,ZN21,2000066935,200,173845,72,1,NULL,NULL,NULL,0,1,1,549
3733,423,1711,86,85,2017-11-04,10,1R13,2017-11-13,17:40:00,ZN21,2000066955,10,173860,70,1,NULL,NULL,NULL,0,1,1,549
3734,423,1711,86,86,2017-11-04,10,1R13,2017-11-13,17:40:00,ZN21,2000066955,20,173859,70,1,NULL,NULL,NULL,0,1,1,549
3735,423,1711,86,87,2017-11-04,10,1R13,2017-11-13,17:40:00,ZN21,2000066955,30,173861,40,1,NULL,NULL,NULL,0,1,1,549
3736,423,1711,86,88,2017-11-04,10,1R13,2017-11-13,17:40:00,ZN21,2000066955,40,173773,70,1,NULL,NULL,NULL,0,1,1,549
3737,423,1711,86,89,2017-11-04,10,1R13,2017-11-13,17:40:00,ZN21,2000066955,50,173860,70,1,NULL,NULL,NULL,0,1,1,549
3738,423,1711,86,90,2017-11-04,10,1R13,2017-11-13,17:40:00,ZN21,2000066955,60,173772,40,1,NULL,NULL,NULL,0,1,1,549
3739,423,1711,86,91,2017-11-04,10,1R13,2017-11-13,17:40:00,ZN21,2000066955,70,173865,60,1,NULL,NULL,NULL,0,1,1,549
3740,423,1711,86,92,2017-11-04,10,1R13,2017-11-13,17:40:00,ZN21,2000066955,80,173775,60,1,NULL,NULL,NULL,0,1,1,549
3741,423,1711,86,93,2017-11-04,10,1R13,2017-11-13,17:40:00,ZN21,2000066955,90,173776,70,1,NULL,NULL,NULL,0,1,1,549
3742,423,1711,86,94,2017-11-04,10,3R23,2017-11-13,17:40:00,ZN21,2000066975,10,173777,100,1,NULL,NULL,NULL,0,1,1,549
3743,423,1711,86,95,2017-11-04,10,3R32,2017-11-13,17:40:00,ZN21,2000066995,10,173892,6,1,NULL,NULL,NULL,0,1,1,549
3744,423,1711,86,96,2017-11-04,10,3R32,2017-11-13,17:40:00,ZN21,2000066995,20,173893,6,1,NULL,NULL,NULL,0,1,1,549
3745,423,1711,86,97,2017-11-04,10,1R02,2017-11-13,23:05:00,ZN21,2000066879,10,173730,72,1,NULL,NULL,NULL,0,1,1,549
3746,423,1711,86,98,2017-11-04,10,1R04,2017-11-13,23:05:00,ZN21,2000066896,10,173731,60,1,NULL,NULL,NULL,0,1,1,549
3747,423,1711,86,99,2017-11-04,10,1R04,2017-11-13,23:05:00,ZN21,2000066896,20,173848,60,1,NULL,NULL,NULL,0,1,1,549
3748,423,1711,86,100,2017-11-04,10,1R04,2017-11-13,23:05:00,ZN21,2000066896,30,173834,80,1,NULL,NULL,NULL,0,1,1,549
3749,423,1711,86,101,2017-11-04,10,1R04,2017-11-13,23:05:00,ZN21,2000066896,40,173854,72,1,NULL,NULL,NULL,0,1,1,549
3750,423,1711,86,102,2017-11-04,10,1R04,2017-11-13,23:05:00,ZN21,2000066896,50,173855,72,1,NULL,NULL,NULL,0,1,1,549
3751,423,1711,86,103,2017-11-04,10,1R04,2017-11-13,23:05:00,ZN21,2000066896,60,173849,75,1,NULL,NULL,NULL,0,1,1,549
3752,423,1711,86,104,2017-11-04,10,1R04,2017-11-13,23:05:00,ZN21,2000066896,70,173850,75,1,NULL,NULL,NULL,0,1,1,549
