116,1000,1711,6,1,1,NULL,2017-11-09 00:00:00,100340,NULL,NULL,NULL,56000,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
117,1000,1711,6,1,1,NULL,2017-11-09 00:00:00,100340,NULL,NULL,NULL,56000,100,1086,100,60816000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
118,1000,1711,6,1,2,NULL,2017-11-03 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
119,1000,1711,6,1,2,NULL,2017-11-17 00:00:00,100580,NULL,NULL,NULL,0,200,0,200,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
120,1000,1711,8,1,1,NULL,2017-11-03 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
121,1000,1711,8,1,1,NULL,2017-11-03 00:00:00,100340,NULL,NULL,NULL,56000,100,1086,100,60816000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
122,1100,1711,34,1,2,2,2017-11-05 00:00:00,100628,NULL,NULL,NULL,200000,100,100,100,20000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
123,1100,1711,34,1,2,2,2017-11-05 00:00:00,100628,NULL,NULL,NULL,200000,100,50,100,10000000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
124,1000,1711,1,1,1,NULL,2017-11-03 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
125,1000,1711,1,1,1,NULL,2017-11-03 00:00:00,100340,NULL,NULL,NULL,56000,100,1086,100,60816000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
126,1000,1711,1,1,2,NULL,2017-11-03 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
127,1000,1711,1,1,2,NULL,2017-11-03 00:00:00,100580,NULL,NULL,NULL,0,2000,0,2000,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
